index,Unnamed: 0,segment_id,start_time_seconds,end_time_seconds,label,duration_x,clip_id,conjunto,filename,duration_y
1795,7113,hC_gC3xLNQE_0,0.118,10.0,/m/03m9d0z,9.882,0x743dd6b00021a63f,entrenamiento,0x743dd6b00021a63f,9.9735
2134,8435,hEo3DFSaDRQ_0,0.16,6.748,/m/03m9d0z,6.588,0x293e6616ba548f5e,entrenamiento,0x293e6616ba548f5e,6.5935
44278,121578,3CPtQbjDEfM_30000,7.055,7.874,/m/03qc9zr,0.819,-0x5025207144d06d4b,entrenamiento,-0x5025207144d06d4b,0.8399375
44318,121684,1LqxWWqSQe4_30000,1.591,3.48,/m/03qc9zr,1.889,-0x563d409677fcd14f,entrenamiento,-0x563d409677fcd14f,3.4535
44121,121203,ZZ0nFRaH71o_150000,7.344,8.093,/m/03qc9zr,0.7489999999999997,0x55761f5457d007cb,entrenamiento,0x55761f5457d007cb,0.7606875
44268,121545,3FDKv7dlmHA_3000,7.993,9.678,/m/03qc9zr,1.6850000000000005,-0x663175b73d5fc258,entrenamiento,-0x663175b73d5fc258,1.6865
44283,121589,F-UE7JLiEls_10000,2.946,3.637,/m/03qc9zr,0.6909999999999998,-0x2135cc932412be36,entrenamiento,-0x2135cc932412be36,3.6135
44263,121534,qt4jzFElGu8_10000,0.369,4.071,/m/03qc9zr,3.702,-0x590be0a5e92068e2,entrenamiento,-0x590be0a5e92068e2,4.0535
44253,121512,nzP1h6sU_-Q_60000,0.81,1.516,/m/03qc9zr,0.706,-0x69e60a765641a730,entrenamiento,-0x69e60a765641a730,1.4935
44347,121744,cemqUOy4b6s_170000,8.389,8.909,/m/03qc9zr,0.5200000000000014,-0xb6b8d02e28293bb,entrenamiento,-0xb6b8d02e28293bb,0.52075
44327,121697,F3qBm2bsBmw_30000,2.334,3.531,/m/03qc9zr,1.197,-0x42bec3f8e8bfac39,entrenamiento,-0x42bec3f8e8bfac39,3.5135
44383,121835,GkxCa1dQJlA_7000,7.807,9.464,/m/03qc9zr,1.657,-0x2e985b720fc1e6ec,entrenamiento,-0x2e985b720fc1e6ec,1.6535
44649,122468,1v27iDPH0Mw_30000,0.0,4.635,/m/04_sv,4.635,0x5c6c621473e0f774,entrenamiento,0x5c6c621473e0f774,4.6441875
44621,122363,EU_0l3GhWFc_30000,0.0,10.0,/m/04_sv,10.0,-0x34e2805a8bb9d20c,entrenamiento,-0x34e2805a8bb9d20c,10.008
44620,122360,v0n-MAGcooM_0,0.157,4.898,/m/04_sv,4.741,-0x68ff3cae9740a369,entrenamiento,-0x68ff3cae9740a369,4.8735
44634,122402,hfN3GLC9OWk_30000,0.0,10.0,/m/04_sv,10.0,-0x55232cd9a03bd1f2,entrenamiento,-0x55232cd9a03bd1f2,10.008
44686,122585,dTVrJQixUHU_110000,0.0,10.0,/m/04_sv,10.0,-0x7840ba3040e4a429,entrenamiento,-0x7840ba3040e4a429,10.00075
44734,122774,-gAYyzIl2-w_40000,2.849,10.0,/m/04_sv,7.151,0x14a71adcaf5a7a70,entrenamiento,0x14a71adcaf5a7a70,9.9735
44662,122503,UXCPBKMvUBA_0,0.256,3.458,/m/04_sv,3.202,-0x212397c0d8821bd,entrenamiento,-0x212397c0d8821bd,3.20375
44638,122421,YTf4B_HWkCs_50000,0.0,10.0,/m/04_sv,10.0,-0x5aed49911818d039,entrenamiento,-0x5aed49911818d039,10.000375
44643,122440,K-qyYG8Fy5c_50000,0.0,7.928,/m/04_sv,7.928,-0x1e722a21d98d9f61,entrenamiento,-0x1e722a21d98d9f61,7.9338125
44706,122681,14DWrVFVPlY_60000,0.0,10.0,/m/04_sv,10.0,0x774b2f756b676d93,entrenamiento,0x774b2f756b676d93,10.0081875
42430,116434,AeZPXEVOZV0_0,0.244,8.475,/m/05kq4,8.231,-0x65e71a4431e4544e,entrenamiento,-0x65e71a4431e4544e,8.2313125
42427,116424,Abu55ujoRoU_30000,0.0,10.0,/m/05kq4,10.0,-0x2fd43c4681e0810,entrenamiento,-0x2fd43c4681e0810,10.008
42393,116302,fA7QHptv_OM_3000,0.0,9.082,/m/05kq4,9.082,-0x4fa5e25e6f11d149,entrenamiento,-0x4fa5e25e6f11d149,12.0535
42428,116428,qRXvLoUtE_Q_120000,0.0,10.0,/m/05kq4,10.0,0x634c0b2f504dbe14,entrenamiento,0x634c0b2f504dbe14,10.0085625
42398,116320,e4Dq2dDHBsY_10000,0.015,10.0,/m/05kq4,9.985,-0x30b58ef65d699340,entrenamiento,-0x30b58ef65d699340,9.9735
42421,116403,-LRJL2XiDoM_20000,0.0,10.0,/m/05kq4,10.0,0x289bfbd0c38c3fe5,entrenamiento,0x289bfbd0c38c3fe5,10.0001875
42436,116458,LJl4IIMrxac_70000,0.0,10.0,/m/05kq4,10.0,-0x7f0e40b9d0eeb6a0,entrenamiento,-0x7f0e40b9d0eeb6a0,10.016
42416,116380,wloWBmbn1EY_50000,0.402,10.0,/m/05kq4,9.598,0x66d49450c039cd3,entrenamiento,0x66d49450c039cd3,9.9735
42446,116489,Pneaik1P1OM_250000,4.148,10.0,/m/05kq4,5.852,-0x18af83723f558193,entrenamiento,-0x18af83723f558193,5.8690625
42442,116475,P9rbxSDwx_E_0,0.048,6.803,/m/05kq4,6.755,-0xf490459dd365d67,entrenamiento,-0xf490459dd365d67,6.74025
12033,42026,y9POahdljfM_10000,2.899,4.045,/m/05tny_,1.146,0x95637b68de041a7,entrenamiento,0x95637b68de041a7,1.1490625
11681,41229,2zxbvBWYJgo_6000,9.115,9.397,/m/05tny_,0.282,0x1f5d3c8646c20158,entrenamiento,0x1f5d3c8646c20158,0.2935
12118,42139,zA7XSdjRk0A_10000,7.419,8.427,/m/05tny_,1.008,0x3d453c3b35d446e8,entrenamiento,0x3d453c3b35d446e8,1.017625
13470,45268,dxMaOnLWPlk_50000,1.305,1.76,/m/05tny_,0.455,-0x306461e14169aa13,entrenamiento,-0x306461e14169aa13,1.7335
12775,43672,zagWLobkTm0_0,1.484,1.695,/m/05tny_,0.211,-0x267c84a9b7a7ae98,entrenamiento,-0x267c84a9b7a7ae98,1.6735
12543,43091,Yus1LK8DYkY_30000,2.682,3.547,/m/05tny_,0.8650000000000002,0x736e846bad8e75c5,entrenamiento,0x736e846bad8e75c5,0.870875
12882,43934,YQpVXhMb6Rg_30000,0.937,1.197,/m/05tny_,0.26,-0x54ae807919eabda0,entrenamiento,-0x54ae807919eabda0,1.1735
11833,41519,-f4mhC6iEQg_440000,9.161,9.461,/m/05tny_,0.3000000000000007,-0x1eaafaebac5d7c67,entrenamiento,-0x1eaafaebac5d7c67,0.3076875
12021,41985,LcutA-ccpM8_40000,1.983,2.292,/m/05tny_,0.3089999999999997,0x7da819dcb930e44b,entrenamiento,0x7da819dcb930e44b,2.2735
13309,44900,3dfBzlqD9WA_80000,0.378,1.228,/m/05tny_,0.85,0x7bada0e352e7e72f,entrenamiento,0x7bada0e352e7e72f,1.1935
47409,129748,d8o9U3JM-Dk_0,1.491,2.133,/m/05x_td,0.6419999999999999,0x13874c335f84b57d,entrenamiento,0x13874c335f84b57d,0.6535
47049,128990,frCPwqCd0gQ_10000,4.379,8.321,/m/05x_td,3.942,0x4b61ebed3405cd26,entrenamiento,0x4b61ebed3405cd26,3.9535
47274,129445,5iJuMFtzpTU_3000,7.075,8.415,/m/05x_td,1.339999999999999,0x33608b27415b41b1,entrenamiento,0x33608b27415b41b1,1.3535
47219,129344,gvMR_JvzDRo_0,6.58,6.895,/m/05x_td,0.3149999999999995,0x6f933529a6007f2f,entrenamiento,0x6f933529a6007f2f,0.3335
47159,129198,wNysOrehlzA_0,1.378,1.992,/m/05x_td,0.6140000000000001,0x1c9a4f9f46880099,entrenamiento,0x1c9a4f9f46880099,0.6335
47057,129012,smJbaKGaQJo_40000,0.107,0.766,/m/05x_td,0.659,0x7ae0aa00ec3c75c2,entrenamiento,0x7ae0aa00ec3c75c2,0.7335
47095,129078,3ANkLY7i5mE_12000,2.635,4.169,/m/05x_td,1.5339999999999998,0x1ee1a78f3b3f8898,entrenamiento,0x1ee1a78f3b3f8898,1.5493125
47042,128976,Dn0odC1_wLI_30000,0.843,2.378,/m/05x_td,1.535,-0x2c5230b3b55e25d,entrenamiento,-0x2c5230b3b55e25d,1.548875
47375,129674,k2Bg_Y8AGcM_0,0.824,4.089,/m/05x_td,3.265000000000001,0x46cd1561cdae0755,entrenamiento,0x46cd1561cdae0755,3.2735
47124,129133,U45V5-lD6iA_40000,1.869,2.484,/m/05x_td,0.615,-0x6439322a70c1066c,entrenamiento,-0x6439322a70c1066c,2.4535
50560,138321,x-dp4yDV9Xk_14000,8.402,9.512,/m/068hy,1.1100000000000012,0x7d0d6c95f45aa0cc,entrenamiento,0x7d0d6c95f45aa0cc,1.1135
50564,138326,HovbbXiYNjw_0,0.589,1.611,/m/068hy,1.022,-0x36b6e899a127344f,entrenamiento,-0x36b6e899a127344f,1.5935
50567,138329,pomUWYaREso_20000,0.906,1.984,/m/068hy,1.0779999999999998,0x64108f4c27c01c8f,entrenamiento,0x64108f4c27c01c8f,1.0833125
50568,138330,pomUWYaREso_20000,3.134,4.094,/m/068hy,0.9600000000000004,0x46642ec89d316ae6,entrenamiento,0x46642ec89d316ae6,0.9683125
50557,138314,0RHanEAYBlg_60000,6.33,7.13,/m/068hy,0.7999999999999998,-0x1882241a8cfdbe9f,entrenamiento,-0x1882241a8cfdbe9f,0.822125
50570,138332,pomUWYaREso_20000,9.173,9.74,/m/068hy,0.5670000000000002,-0x6692ad1da5309aa4,entrenamiento,-0x6692ad1da5309aa4,0.57175
50569,138331,pomUWYaREso_20000,7.898,8.339,/m/068hy,0.4410000000000007,0x1d60034a9896521b,entrenamiento,0x1d60034a9896521b,0.4535625
50566,138328,4lBcgIkI1Nk_28000,7.219,8.221,/m/068hy,1.0019999999999998,0x7511b41769e32c83,entrenamiento,0x7511b41769e32c83,1.0135
50563,138324,4S2R5UfWNBc_4000,8.466,8.708,/m/068hy,0.2420000000000008,0x189c1019996edbe8,entrenamiento,0x189c1019996edbe8,0.2585625
50559,138316,oNSWAH9mRxg_30000,2.789,3.042,/m/068hy,0.2529999999999996,0x20d005411b3456e5,entrenamiento,0x20d005411b3456e5,3.0135
41748,114548,gRqAx-9JAHc_11000,0.0,9.859,/m/06mb1,9.859,0xc45ebe5f107dd3d,entrenamiento,0xc45ebe5f107dd3d,10.8335
41745,114541,s8uTcJJXmPM_90000,0.0,10.0,/m/06mb1,10.0,0x48b32f6cf565c15c,entrenamiento,0x48b32f6cf565c15c,10.008375
41764,114607,my65DVXCPu4_30000,0.0,9.408,/m/06mb1,9.408,0x4637e7632fb84adb,entrenamiento,0x4637e7632fb84adb,9.4275
41850,114888,WVJc5jjal8U_30000,0.015,10.0,/m/06mb1,9.985,-0x7883f96c17cc3f00,entrenamiento,-0x7883f96c17cc3f00,9.9735
41799,114716,EldCiBSYAr4_11000,0.0,9.341,/m/06mb1,9.341,0x4635c498ea5cd937,entrenamiento,0x4635c498ea5cd937,9.3639375
41817,114788,csV-t28z0bw_0,0.052,10.0,/m/06mb1,9.948,0x3e7709fbb8ed0a79,entrenamiento,0x3e7709fbb8ed0a79,9.9735
41766,114617,FQ1Qugq5O40_0,0.0,10.0,/m/06mb1,10.0,0x54d0d72f72bf3a4d,entrenamiento,0x54d0d72f72bf3a4d,9.9935
41810,114760,lmroMgfHNHc_400000,1.326,10.0,/m/06mb1,8.674,0xa362e3cb7ea6980,entrenamiento,0xa362e3cb7ea6980,8.6919375
41777,114652,npbwcincPa4_0,0.989,10.0,/m/06mb1,9.011,-0x4965f9078a0c3e4f,entrenamiento,-0x4965f9078a0c3e4f,9.9735
41756,114590,_IxlnQ4yMjI_270000,0.0,10.0,/m/06mb1,10.0,0x50a7ae4148f77ab0,entrenamiento,0x50a7ae4148f77ab0,10.0094375
42472,116621,zgkitGaDHZc_0,0.0,10.0,/m/06q74,10.0,0x5a2f8569fd8b2628,entrenamiento,0x5a2f8569fd8b2628,9.9935
42458,116553,FgclA0MTfvo_1000,0.005,10.0,/m/06q74,9.995,-0x23ed11fe0cb7fd2c,entrenamiento,-0x23ed11fe0cb7fd2c,10.00125
42476,116653,Pneaik1P1OM_250000,0.0,10.0,/m/06q74,10.0,0x54fe648d11439859,entrenamiento,0x54fe648d11439859,10.0170625
42460,116559,tiBwXHomH7o_0,0.135,10.0,/m/06q74,9.865,-0x2a7fe8eea0187d75,entrenamiento,-0x2a7fe8eea0187d75,9.9735
42473,116622,AeZPXEVOZV0_0,0.244,8.475,/m/06q74,8.231,0x2451023228e593b0,entrenamiento,0x2451023228e593b0,8.2313125
42459,116557,UGxlJ1qklEw_30000,0.0,10.0,/m/06q74,10.0,-0x2aacf7d80c20724,entrenamiento,-0x2aacf7d80c20724,10.008
42464,116586,yeycmyxsOCY_0,0.07,10.0,/m/06q74,9.93,0x6c6b24748017f071,entrenamiento,0x6c6b24748017f071,9.9735
42465,116590,RaDf8XmDY-Q_1000,0.0,9.937,/m/06q74,9.937,0x3187bfecc8df8a5,entrenamiento,0x3187bfecc8df8a5,10.9135
42474,116637,BJIUYq0orrY_6000,0.0,9.859,/m/06q74,9.859,0x707f80c7fa73785d,entrenamiento,0x707f80c7fa73785d,9.85925
42469,116609,-LRJL2XiDoM_20000,0.0,10.0,/m/06q74,10.0,-0x371d004178b57ec1,entrenamiento,-0x371d004178b57ec1,10.0001875
49287,134651,pMd1UC9gaRg_20000,4.679,5.606,/m/06wzb,0.9269999999999996,0x4f35f2cee5030107,entrenamiento,0x4f35f2cee5030107,0.932625
49396,134976,ATS4ueJCFyo_30000,2.751,4.571,/m/06wzb,1.82,-0x47d42095fdf73b45,entrenamiento,-0x47d42095fdf73b45,4.5535
49260,134566,9QAps_N7rg8_40000,2.473,5.02,/m/06wzb,2.547,0x29e579897c9f7ead,entrenamiento,0x29e579897c9f7ead,4.9935
49245,134528,3GkJeelJCB0_30000,1.244,2.803,/m/06wzb,1.559,0x22bf4875e8ed6a73,entrenamiento,0x22bf4875e8ed6a73,2.7735
49326,134785,30n4GYsBucU_40000,3.015,9.285,/m/06wzb,6.27,-0x1f142cea82f0d208,entrenamiento,-0x1f142cea82f0d208,9.2535
49229,134466,6R9Z3XdRo1E_30000,2.624,6.214,/m/06wzb,3.5900000000000003,-0x76e53226de14b94f,entrenamiento,-0x76e53226de14b94f,6.1935
49231,134469,4Gxw4uJbDqQ_0,0.087,10.0,/m/06wzb,9.913,0x70d2ed604acf3eaf,entrenamiento,0x70d2ed604acf3eaf,9.9208125
49342,134832,A1OzoTTKVlc_110000,1.88,2.076,/m/06wzb,0.1960000000000001,0x25bdbf460fd0272d,entrenamiento,0x25bdbf460fd0272d,2.0535
49403,135000,NmGwTtfdpFo_220000,1.018,6.85,/m/06wzb,5.832,0x190942531da081ab,entrenamiento,0x190942531da081ab,6.8335
49277,134616,fqEdDDIlonM_30000,2.849,5.676,/m/06wzb,2.827,0x559e3af906bad8d,entrenamiento,0x559e3af906bad8d,5.6535
42740,117437,EDhlPV4LyM0_30000,2.858,2.945,/m/07k1x,0.0869999999999997,-0x41212718beb53e4e,entrenamiento,-0x41212718beb53e4e,2.9135
42745,117488,RfPlg1lv56k_30000,0.0,1.043,/m/07k1x,1.043,-0x4695d877eba4b581,entrenamiento,-0x4695d877eba4b581,1.0450625
42605,117001,CSxRYI_tZBo_30000,9.137,9.224,/m/07k1x,0.0869999999999997,-0x616f605e50b5b46c,entrenamiento,-0x616f605e50b5b46c,0.10475
42643,117135,ZpMKCShosuk_70000,6.423,6.663,/m/07k1x,0.2400000000000002,-0x4e5dc1d8f4469d98,entrenamiento,-0x4e5dc1d8f4469d98,0.2493125
42653,117158,v6qZ8SZHVBw_480000,0.212,0.276,/m/07k1x,0.064,-0x484eeb036ea5a4b2,entrenamiento,-0x484eeb036ea5a4b2,0.2535
42547,116876,kh9aAr8RVW4_250000,2.756,2.88,/m/07k1x,0.1240000000000001,0x47ae0e7470db0fb0,entrenamiento,0x47ae0e7470db0fb0,2.8535
42627,117078,YEcsPzsvJbk_150000,3.011,4.416,/m/07k1x,1.4050000000000002,0x7ed5fd379b6b06f7,entrenamiento,0x7ed5fd379b6b06f7,4.3935
42714,117354,pHuOf3HEV9Q_150000,1.456,3.365,/m/07k1x,1.9090000000000005,0x5e867f8dbf63677f,entrenamiento,0x5e867f8dbf63677f,3.3335
42624,117075,YEcsPzsvJbk_150000,0.85,1.24,/m/07k1x,0.39,0x6755bcf7b76cbd3c,entrenamiento,0x6755bcf7b76cbd3c,1.2135
42560,116914,WAyJuknCw3Y_220000,1.784,1.891,/m/07k1x,0.1069999999999999,0x68f71dc5563da5e1,entrenamiento,0x68f71dc5563da5e1,1.8735
4233,13903,AVnOjDxQUmk_480000,0.038,10.0,/m/07p6fty,9.962,-0x7384668be7042edc,entrenamiento,-0x7384668be7042edc,9.9735
4415,14346,FnGnnRyM1ZA_30000,1.753,2.3,/m/07p6fty,0.5469999999999999,-0x64abbc63cef42a1e,entrenamiento,-0x64abbc63cef42a1e,2.2735
2543,9976,aVdPh-RiNcc_0,1.723,2.897,/m/07p6fty,1.1739999999999997,-0x22a17afb9fa926dd,entrenamiento,-0x22a17afb9fa926dd,2.8735
4197,13821,IF0q4ZYxlhs_0,4.32,4.732,/m/07p6fty,0.4119999999999999,0x27329a2da048fc79,entrenamiento,0x27329a2da048fc79,0.416875
3327,11839,1wit_fgvU2k_28000,4.946,6.079,/m/07p6fty,1.133,0x7cf8cb542582351d,entrenamiento,0x7cf8cb542582351d,1.1335
3458,12135,9ps1CZOYELk_0,1.129,1.768,/m/07p6fty,0.639,0x250a014bcc43f0ce,entrenamiento,0x250a014bcc43f0ce,1.7335
3587,12462,4Lt2ijdJ8fg_30000,2.897,3.447,/m/07p6fty,0.5500000000000003,0x297dee6b55ca8a92,entrenamiento,0x297dee6b55ca8a92,0.5629375
3227,11603,Zdk5mF08zXE_22000,0.26,0.685,/m/07p6fty,0.425,0x65e3eda5398b7487,entrenamiento,0x65e3eda5398b7487,2.6535
3780,12901,F1PIu7bshD8_50000,0.289,1.106,/m/07p6fty,0.8170000000000002,-0x21dbab9aa43e5e00,entrenamiento,-0x21dbab9aa43e5e00,1.0735
3326,11835,77nElZGi5NU_19000,7.821,9.415,/m/07p6fty,1.5939999999999994,-0x7045bf4ab8613357,entrenamiento,-0x7045bf4ab8613357,1.5935
36319,98778,zy8mUJijw3o_340000,0.567,0.819,/m/07pggtn,0.252,-0x7997b419e05bb786,entrenamiento,-0x7997b419e05bb786,0.7935
37470,101571,dKVEhRPGpIE_0,1.152,1.562,/m/07pggtn,0.4100000000000001,0x7bb0086986e06f85,entrenamiento,0x7bb0086986e06f85,0.427
35889,97575,0yneHvRg0dE_70000,2.058,2.355,/m/07pggtn,0.2970000000000001,0x4f6ad4a9338dace1,entrenamiento,0x4f6ad4a9338dace1,2.3335
37606,101938,2swvx975qSY_0,5.693,6.654,/m/07pggtn,0.9610000000000004,0x18bb6d72e148c12c,entrenamiento,0x18bb6d72e148c12c,0.971125
35798,97365,dTVrJQixUHU_110000,4.996,5.508,/m/07pggtn,0.5119999999999996,0x1e04b4d0b245ba3f,entrenamiento,0x1e04b4d0b245ba3f,0.52325
34202,93498,zRfKf4JjhME_30000,7.465,7.764,/m/07pggtn,0.2990000000000004,-0x347f9830332f94ad,entrenamiento,-0x347f9830332f94ad,0.313875
36276,98657,jeGOjGlY9eE_240000,2.221,3.953,/m/07pggtn,1.7319999999999998,0x17024f3ae1ad17a9,entrenamiento,0x17024f3ae1ad17a9,3.9335
36678,99623,NMv6pcYzbH8_20000,2.476,2.566,/m/07pggtn,0.0899999999999998,0x654b78f51d56e2b1,entrenamiento,0x654b78f51d56e2b1,2.5335
35917,97657,iZi9XL1Yk2M_30000,0.573,1.133,/m/07pggtn,0.56,-0x31d0f7eee6dca551,entrenamiento,-0x31d0f7eee6dca551,1.1135
34722,94754,JbtrqB_8gyc_30000,1.785,2.071,/m/07pggtn,0.2860000000000002,-0x396c68a7a71a758,entrenamiento,-0x396c68a7a71a758,2.0535
48745,133247,GybA7FS8mXI_140000,0.0,2.369,/m/07phhsh,2.369,-0x17007eb7e9865589,entrenamiento,-0x17007eb7e9865589,2.38475
48744,133232,Xoif2VrUAg4_190000,5.464,7.528,/m/07phhsh,2.063999999999999,0x49a833ec3b6c072e,entrenamiento,0x49a833ec3b6c072e,2.0681875
48727,133176,VZxbU4YvbgU_40000,0.0,8.705,/m/07phhsh,8.705,-0x51290ed81c72f890,entrenamiento,-0x51290ed81c72f890,8.7155
48731,133193,eSX4_wiox_k_9000,4.084,7.908,/m/07phhsh,3.8240000000000007,0x699e9eda22400c4d,entrenamiento,0x699e9eda22400c4d,3.8135
48735,133203,uNrVtc0e-gs_0,1.187,10.0,/m/07phhsh,8.813,0x7442d9d65f03a1dd,entrenamiento,0x7442d9d65f03a1dd,9.9735
48733,133198,72yHYFBaexE_50000,0.0,10.0,/m/07phhsh,10.0,0x5bfdf946dde976d1,entrenamiento,0x5bfdf946dde976d1,10.000375
48742,133222,i4NFnxrDe_A_560000,2.596,3.88,/m/07phhsh,1.2839999999999998,0xb920722332a75e7,entrenamiento,0xb920722332a75e7,3.8535
48738,133217,4oI3MUQn-M0_70000,0.0,10.0,/m/07phhsh,10.0,-0x9f412983f104108,entrenamiento,-0x9f412983f104108,10.016
48729,133181,KFKP3cTr7BE_12000,0.0,9.561,/m/07phhsh,9.561,-0x3b3a42a14080d407,entrenamiento,-0x3b3a42a14080d407,11.5165
48743,133230,LEP7GIppvx4_110000,2.361,10.0,/m/07phhsh,7.638999999999999,-0x1d86e061f20045cd,entrenamiento,-0x1d86e061f20045cd,9.9735
42081,115459,6AaFVGjc5os_0,0.068,3.807,/m/07pp_mv,3.739,0x6fc9cac51e94dde0,entrenamiento,0x6fc9cac51e94dde0,3.7735
42201,115750,WJSsSS_IARc_0,0.243,4.187,/m/07pp_mv,3.944,-0x2e1b508910255be,entrenamiento,-0x2e1b508910255be,4.1535
41925,115054,XuTt61TkdzQ_220000,2.2,2.561,/m/07pp_mv,0.3609999999999997,-0x3e6b9c3b6568ea83,entrenamiento,-0x3e6b9c3b6568ea83,2.5335
42360,116202,_svi6yvJ3P4_6000,7.177,8.033,/m/07pp_mv,0.8559999999999999,-0x7c8db8f562b4deb9,entrenamiento,-0x7c8db8f562b4deb9,0.8735
42121,115549,obg2F5d0XWE_0,1.29,2.811,/m/07pp_mv,1.521,-0x7e7e9c3d3f50f037,entrenamiento,-0x7e7e9c3d3f50f037,1.5335
42038,115346,pF4KFg0kOH8_30000,2.193,10.0,/m/07pp_mv,7.807,-0x7f146cb73803cf98,entrenamiento,-0x7f146cb73803cf98,9.9735
42095,115480,n2KpoicR_QY_260000,1.027,1.248,/m/07pp_mv,0.221,0x1b4c4fd012f0cf9c,entrenamiento,0x1b4c4fd012f0cf9c,1.2135
42125,115553,s7gfhB0vyVY_10000,1.197,1.984,/m/07pp_mv,0.7869999999999999,-0x49a6a9ac549587ec,entrenamiento,-0x49a6a9ac549587ec,0.80775
42056,115397,v58bwvhIv-w_20000,0.0,6.402,/m/07pp_mv,6.402,0x4e586cba35635594,entrenamiento,0x4e586cba35635594,6.4243125
42105,115502,M20pf99cCeI_50000,0.278,0.663,/m/07pp_mv,0.385,0x55606255bbcc9358,entrenamiento,0x55606255bbcc9358,0.6335
44897,123164,gmebDQEgx1Q_20000,3.653,4.056,/m/07q6cd_,0.403,-0x7dc721cd69b6e9eb,entrenamiento,-0x7dc721cd69b6e9eb,0.426125
45004,123333,IKiFDTAthRo_30000,1.715,2.107,/m/07q6cd_,0.3920000000000001,0x376deaea3df2d315,entrenamiento,0x376deaea3df2d315,0.3981875
45055,123477,idc0HixL1cI_18000,3.148,3.684,/m/07q6cd_,0.536,-0x49f8275d8e5c4c70,entrenamiento,-0x49f8275d8e5c4c70,0.5335
45088,123558,g8gyhVQYdsM_30000,2.409,2.943,/m/07q6cd_,0.5340000000000003,0x2d8274aa032a2dc9,entrenamiento,0x2d8274aa032a2dc9,0.540125
44836,123038,8nkDo-WcrtY_0,1.275,1.459,/m/07q6cd_,0.1840000000000001,0x33f828f5fec1cd34,entrenamiento,0x33f828f5fec1cd34,0.1935
45108,123591,AYeFrtDW1YI_80000,7.146,8.486,/m/07q6cd_,1.3400000000000007,-0x77861f93c14da2d1,entrenamiento,-0x77861f93c14da2d1,1.34525
45049,123452,qTn3A5R3PtQ_80000,2.586,3.265,/m/07q6cd_,0.6790000000000003,-0x24faee150de9ee42,entrenamiento,-0x24faee150de9ee42,3.2335
45060,123486,SIcrTag5nUI_0,2.192,2.261,/m/07q6cd_,0.0689999999999999,-0x8f1964ae93955a3,entrenamiento,-0x8f1964ae93955a3,2.2335
45070,123532,veHTbwQKTWM_0,1.335,1.427,/m/07q6cd_,0.092,-0x5bbe0cae5ca03a30,entrenamiento,-0x5bbe0cae5ca03a30,0.0935
44953,123248,n4uFue0e1ho_80000,8.724,9.693,/m/07q6cd_,0.9689999999999994,0x31d8da8be8207832,entrenamiento,0x31d8da8be8207832,0.9746875
38687,104946,CJ0GlFahVck_30000,0.045,4.746,/m/07qfr4h,4.7010000000000005,0x7217c08b982e34e6,entrenamiento,0x7217c08b982e34e6,4.7135
38196,103497,Zk1DdGoMvHU_30000,0.0,6.283,/m/07qfr4h,6.283,0x6164968d69ec245,entrenamiento,0x6164968d69ec245,6.2921875
37946,102779,mpSwGJyidTM_320000,0.391,10.0,/m/07qfr4h,9.609,0x490f015987d94b74,entrenamiento,0x490f015987d94b74,9.9735
37915,102696,31x3_RIUsZQ_2000,0.0,8.872,/m/07qfr4h,8.872,-0x63d7814a008cb28b,entrenamiento,-0x63d7814a008cb28b,10.8535
38829,105379,WdzxR0V48c0_250000,0.958,10.0,/m/07qfr4h,9.042,-0x7f9357c5e00131f5,entrenamiento,-0x7f9357c5e00131f5,9.9735
38440,104239,UOW04NTAd6U_100000,0.008,10.0,/m/07qfr4h,9.992,-0x6cf9d354b8b93278,entrenamiento,-0x6cf9d354b8b93278,10.008125
38111,103248,iEG6qAZfhGA_30000,1.529,3.632,/m/07qfr4h,2.103,0x1a381daef21b4f06,entrenamiento,0x1a381daef21b4f06,3.6135
38606,104725,ln6vXdpHDfs_110000,0.0,10.0,/m/07qfr4h,10.0,-0x259210ab5507c095,entrenamiento,-0x259210ab5507c095,10.00075
37991,102931,veplbXrUIQ8_10000,0.0,10.0,/m/07qfr4h,10.0,0x69dd174cfcedc205,entrenamiento,0x69dd174cfcedc205,10.015625
38512,104485,Fv7rDwt7EMs_140000,0.0,10.0,/m/07qfr4h,10.0,0x4826108e293cf9f0,entrenamiento,0x4826108e293cf9f0,10.0009375
43376,119325,M5-047wAo4U_70000,2.378,2.677,/m/07qnq_y,0.2989999999999999,-0x3ea806942341b719,entrenamiento,-0x3ea806942341b719,2.6535
43409,119396,SfrCJE9lpqU_290000,1.534,1.853,/m/07qnq_y,0.3189999999999999,-0x747e3a8cbbd3fde4,entrenamiento,-0x747e3a8cbbd3fde4,1.8335
43287,119121,DYGpyR1NtGM_17000,7.979,8.162,/m/07qnq_y,0.1830000000000007,-0x3d3ef6b960bc0dad,entrenamiento,-0x3d3ef6b960bc0dad,0.1935
43586,119789,3lU6sEI9nAc_30000,5.555,6.177,/m/07qnq_y,0.6219999999999999,-0x27b2db12039c04c3,entrenamiento,-0x27b2db12039c04c3,0.6335
43235,118998,aOBx-YRcmxk_150000,2.223,2.41,/m/07qnq_y,0.1870000000000002,-0x6e1ce178b622f2fd,entrenamiento,-0x6e1ce178b622f2fd,2.3935
43580,119776,FaE8uT7sdxw_0,3.962,4.396,/m/07qnq_y,0.4339999999999997,0x4d9de573ce353650,entrenamiento,0x4d9de573ce353650,0.4498125
